ma_gia_su,ho_ten,gioi_tinh,nam_sinh,hoc_vi,chuyen_nganh,truong_hoc_ma,truong_hoc_ten,loai_truong,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,nam_kinh_nghiem,hinh_thuc_day,hoc_phi_trung_binh_gio,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,lop_hoc_ma,lop_hoc_ten,cap_hoc,hoc_phi_trung_binh_gio_day_mon,ma_hoc_sinh_danh_gia,diem_xep_hang,ngay_danh_gia
GS_EX_0610,Ngô Thái Khoa,nam,2002,Cu nhan,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,1,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,150000,HS_EX_0173,4.9,2026-03-16
GS_EX_0611,Lê Xuân Nhung,nu,1997,Thac si,Sư phạm Toán,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,1,online,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,250000,,,
GS_EX_0612,Đỗ Mai Châu,nu,1998,Cu nhan,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,4,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,,,
GS_EX_0613,Nguyễn Mai Châu,nu,1995,Thac si,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,5,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_EX_0040,3.73,2026-03-21
GS_EX_0614,Lê Thu Vy,nu,2000,Thac si,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,4,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,250000,HS_EX_0380,3.68,2026-03-15
GS_EX_0615,Ngô Hữu Tuấn,nam,2003,Thac si,Ngôn ngữ Anh,DH_FPT,Đại học FPT,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,3,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,150000,,,
GS_EX_0616,Trần Thái Đạt,nam,2000,Ky su,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,1,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_EX_0530,4.65,2026-03-12
GS_EX_0617,Dương Văn Cường,nam,2001,Ky su,Sư phạm Toán,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,4,online,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,180000,,,
GS_EX_0618,Lý Quang Cường,nam,1996,Thac si,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,8,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,,,
GS_EX_0619,Dương Văn Đạt,nam,1999,Ky su,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,1,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,HS_EX_0947,4.3,2026-03-06
GS_EX_0620,Hoàng Thu Châu,nu,1998,Thac si,Quản trị Kinh doanh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,7,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_EX_0441,3.88,2026-03-09
GS_EX_0621,Ngô Hồng Nhung,nu,2000,Cu nhan,Sư phạm Toán,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,8,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,,,
GS_EX_0622,Vũ Thu An,nu,1998,Thac si,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,5,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_EX_0253,5.0,2026-04-01
GS_EX_0623,Dương Hữu Huy,nam,2001,Thac si,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,6,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,,,
GS_EX_0624,Ngô Bảo Thu,nu,2002,Cu nhan,Quản trị Kinh doanh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,3,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0620,3.94,2026-03-10
GS_EX_0625,Ngô Minh Đức,nam,1998,Thac si,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,3,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_EX_0348,4.7,2026-03-18
GS_EX_0626,Dương Thị Nhung,nu,2000,Thac si,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,6,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0226,4.88,2026-03-07
GS_EX_0627,Lê Đình Tuấn,nam,2003,Ky su,Quản trị Kinh doanh,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,1,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,,,
GS_EX_0628,Đỗ Hữu Cường,nam,1998,Thac si,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,3,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,HS_EX_0288,4.02,2026-03-20
GS_EX_0629,Lý Thu Trang,nu,2001,Ky su,Ngôn ngữ Anh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,5,online,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,,,
GS_EX_0630,Nguyễn Đình Đạt,nam,1997,Ky su,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,3,online,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,HS_EX_0348,4.9,2026-03-05
GS_EX_0631,Ngô Hải Phú,nam,1998,Thac si,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,2,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,,,
GS_EX_0632,Nguyễn Thị Châu,nu,1997,Ky su,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,2,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,150000,,,
GS_EX_0633,Hoàng Hồng Thu,nu,2000,Thac si,Ngôn ngữ Anh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,4,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_EX_0624,4.98,2026-03-23
GS_EX_0634,Vũ Thị Thu,nu,2003,Ky su,Công nghệ thông tin,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,4,online,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,200000,HS_EX_0310,4.47,2026-04-01
GS_EX_0635,Trần Đức Hùng,nam,1996,Thac si,Công nghệ thông tin,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,7,online,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0234,4.79,2026-03-08
GS_EX_0636,Bùi Đình Đạt,nam,2000,Cu nhan,Quản trị Kinh doanh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,4,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0560,3.53,2026-03-04
GS_EX_0637,Phạm Xuân Thu,nu,1998,Cu nhan,Quản trị Kinh doanh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,5,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_EX_0463,3.57,2026-03-16
GS_EX_0638,Phạm Đình Kiệt,nam,1999,Ky su,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,5,online,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_EX_0793,4.74,2026-03-17
GS_EX_0639,Phạm Thị Châu,nu,1996,Ky su,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,1,online,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0927,3.53,2026-03-13
GS_EX_0640,Vũ Hữu Khoa,nam,1996,Ky su,Quản trị Kinh doanh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,1,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,250000,HS_EX_0043,4.64,2026-03-12
GS_EX_0641,Bùi Đức Đạt,nam,2002,Cu nhan,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,2,online,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,180000,HS_EX_0293,3.58,2026-03-27
GS_EX_0642,Lý Xuân Hân,nu,1998,Thac si,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,4,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_EX_0318,3.91,2026-03-20
GS_EX_0643,Lý Bảo Nhung,nu,2003,Cu nhan,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,3,online,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,200000,HS_EX_0792,4.04,2026-03-05
GS_EX_0644,Đặng Đình Khoa,nam,2002,Thac si,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,5,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,200000,,,
GS_EX_0645,Dương Thị Linh,nu,2000,Cu nhan,Công nghệ thông tin,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,8,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,180000,HS_EX_0205,4.31,2026-03-09
GS_EX_0646,Bùi Hải Đạt,nam,1999,Thac si,Công nghệ thông tin,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,7,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,HS_EX_0211,4.28,2026-03-31
GS_EX_0647,Nguyễn Đức Nam,nam,1998,Cu nhan,Công nghệ thông tin,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,3,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_EX_0956,4.15,2026-03-24
GS_EX_0648,Vũ Hải Khoa,nam,1997,Thac si,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,7,online,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_EX_0834,3.52,2026-03-29
GS_EX_0649,Đỗ Ngọc Linh,nu,1999,Thac si,Sư phạm Toán,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,5,online,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,,,
GS_EX_0650,Vũ Hồng Hân,nu,2002,Ky su,Sư phạm Toán,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,6,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,180000,,,
GS_EX_0651,Nguyễn Thái Tuấn,nam,2002,Ky su,Quản trị Kinh doanh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,1,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,,,
GS_EX_0652,Phạm Bảo Thảo,nu,1998,Cu nhan,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,6,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,200000,HS_EX_0067,4.5,2026-03-26
GS_EX_0653,Hoàng Hải Huy,nam,2002,Ky su,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,5,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_EX_0321,3.95,2026-03-27
GS_EX_0654,Vũ Thu Vy,nu,2001,Ky su,Công nghệ thông tin,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,5,online,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0520,4.1,2026-04-01
GS_EX_0655,Lê Xuân Mai,nu,2000,Thac si,Ngôn ngữ Anh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,6,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0266,4.31,2026-03-20
GS_EX_0656,Vũ Thanh Trang,nu,2000,Cu nhan,Sư phạm Toán,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,5,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_EX_0605,4.05,2026-03-11
GS_EX_0657,Hoàng Trọng Huy,nam,1998,Ky su,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,3,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,250000,,,
GS_EX_0658,Dương Trọng Cường,nam,1997,Thac si,Công nghệ thông tin,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,2,online,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,HS_EX_0027,4.02,2026-03-04
GS_EX_0659,Đỗ Đình Cường,nam,2002,Thac si,Ngôn ngữ Anh,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,4,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,200000,,,
GS_EX_0660,Lê Thu Thảo,nu,1999,Thac si,Quản trị Kinh doanh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,8,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_EX_0536,4.13,2026-03-25
GS_EX_0661,Đặng Hoàng Trang,nu,1995,Ky su,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,5,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,,,
GS_EX_0662,Nguyễn Hải Huy,nam,1998,Ky su,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,8,online,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_EX_0045,3.57,2026-03-12
GS_EX_0663,Phạm Văn Đức,nam,1997,Cu nhan,Sư phạm Toán,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,2,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,150000,HS_EX_0224,4.8,2026-03-09
GS_EX_0664,Vũ Văn Hùng,nam,1998,Thac si,Ngôn ngữ Anh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,5,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_EX_0239,4.44,2026-03-08
GS_EX_0665,Đỗ Thu An,nu,1996,Cu nhan,Công nghệ thông tin,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,7,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,,,
GS_EX_0666,Phạm Mai Hân,nu,2002,Thac si,Sư phạm Toán,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,7,online,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_EX_0198,4.83,2026-03-13
GS_EX_0667,Bùi Văn Huy,nam,1997,Thac si,Quản trị Kinh doanh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,4,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_EX_0585,4.86,2026-03-26
GS_EX_0668,Lê Đức Huy,nam,2001,Thac si,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,6,online,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,180000,HS_EX_0098,4.18,2026-03-08
GS_EX_0669,Phạm Thái Huy,nam,1995,Ky su,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,1,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0206,3.55,2026-03-08
GS_EX_0670,Vũ Minh Huy,nam,1999,Ky su,Công nghệ thông tin,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,5,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_EX_0639,3.87,2026-03-21
GS_EX_0671,Đặng Đình Phú,nam,2003,Cu nhan,Sư phạm Toán,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,5,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_EX_0347,4.09,2026-03-28
GS_EX_0672,Đỗ Đức Kiệt,nam,1995,Ky su,Công nghệ thông tin,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,7,online,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,,,
GS_EX_0673,Nguyễn Ngọc Hân,nu,2002,Ky su,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,1,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_EX_0066,3.78,2026-03-21
GS_EX_0674,Ngô Hữu Tuấn,nam,2002,Ky su,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,8,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0906,4.45,2026-03-10
GS_EX_0675,Trần Quang Cường,nam,2000,Thac si,Sư phạm Toán,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,8,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,HS_EX_0553,4.25,2026-03-06
GS_EX_0676,Phạm Đức Tuấn,nam,1996,Thac si,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,6,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,,,
GS_EX_0677,Vũ Đình Cường,nam,1999,Cu nhan,Sư phạm Toán,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,5,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0077,4.0,2026-03-14
GS_EX_0678,Lý Thanh Mai,nu,1995,Ky su,Quản trị Kinh doanh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,7,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,200000,HS_EX_0215,4.28,2026-03-13
GS_EX_0679,Ngô Hải Tuấn,nam,1999,Cu nhan,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,3,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_EX_0412,4.65,2026-03-17
