ma_gia_su,ho_ten,gioi_tinh,nam_sinh,hoc_vi,chuyen_nganh,truong_hoc_ma,truong_hoc_ten,loai_truong,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,nam_kinh_nghiem,hinh_thuc_day,hoc_phi_trung_binh_gio,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,lop_hoc_ma,lop_hoc_ten,cap_hoc,hoc_phi_trung_binh_gio_day_mon,ma_hoc_sinh_danh_gia,diem_xep_hang,ngay_danh_gia
GS_WB_0518,Hoàng Xuân An,nu,1997,Cu nhan,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,1,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_WB_0574,4.92,2026-03-08
GS_WB_0519,Nguyễn Xuân Trang,nu,2002,Thac si,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,2,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_WB_0057,3.51,2026-03-22
GS_WB_0520,Nguyễn Hữu Khoa,nam,1995,Ky su,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,1,online,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,HS_WB_0872,4.51,2026-03-22
GS_WB_0521,Hoàng Bảo Thu,nu,1998,Cu nhan,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,1,online,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_WB_0790,3.54,2026-03-26
GS_WB_0522,Đỗ Quang Đức,nam,1998,Cu nhan,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,7,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,180000,,,
GS_WB_0523,Lê Mai An,nu,1998,Cu nhan,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,8,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_WB_0573,3.54,2026-03-09
GS_WB_0524,Dương Hải Hùng,nam,1996,Cu nhan,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,6,online,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,200000,,,
GS_WB_0525,Phạm Mai Hân,nu,2002,Ky su,Quản trị Kinh doanh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,3,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_WB_0154,4.77,2026-03-29
GS_WB_0526,Bùi Thanh Thu,nu,2000,Thac si,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,2,online,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_WB_0196,3.95,2026-03-25
GS_WB_0527,Hoàng Hữu Tuấn,nam,2003,Ky su,Công nghệ thông tin,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,8,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0176,3.9,2026-03-17
GS_WB_0528,Đặng Thu Linh,nu,1996,Ky su,Ngôn ngữ Anh,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,7,ca_hai,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_WB_0480,4.1,2026-03-11
GS_WB_0529,Dương Văn Đạt,nam,1998,Thac si,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,1,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_WB_0251,3.68,2026-03-05
GS_WB_0530,Hoàng Bảo Thu,nu,2000,Ky su,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,8,online,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,200000,HS_WB_0933,4.85,2026-03-10
GS_WB_0531,Đặng Ngọc Trang,nu,1996,Cu nhan,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,8,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0149,4.09,2026-03-06
GS_WB_0532,Đỗ Hồng Hân,nu,2002,Ky su,Ngôn ngữ Anh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,2,online,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_WB_0383,4.98,2026-04-01
GS_WB_0533,Lê Minh Khoa,nam,1996,Cu nhan,Công nghệ thông tin,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,2,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,150000,HS_WB_0335,3.65,2026-03-30
GS_WB_0534,Ngô Minh Hùng,nam,1999,Cu nhan,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,6,online,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_WB_0024,3.83,2026-03-29
GS_WB_0535,Vũ Thị An,nu,1997,Cu nhan,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,3,ca_hai,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,,,
GS_WB_0536,Bùi Quang Cường,nam,1995,Thac si,Quản trị Kinh doanh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,3,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_WB_0169,4.43,2026-03-15
GS_WB_0537,Lê Hồng Thu,nu,2001,Thac si,Sư phạm Toán,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,2,online,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_WB_0226,3.82,2026-03-11
GS_WB_0538,Đỗ Đình Tuấn,nam,2001,Cu nhan,Công nghệ thông tin,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,4,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0726,4.52,2026-03-18
GS_WB_0539,Lê Quang Nam,nam,2000,Cu nhan,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,6,ca_hai,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_WB_0376,4.37,2026-03-12
GS_WB_0540,Hoàng Xuân Hân,nu,2003,Ky su,Sư phạm Toán,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,1,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,200000,,,
GS_WB_0541,Ngô Đình Hùng,nam,1995,Ky su,Công nghệ thông tin,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,1,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_WB_0773,3.78,2026-03-31
GS_WB_0542,Vũ Hoàng Thảo,nu,1998,Cu nhan,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,1,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0728,4.19,2026-03-20
GS_WB_0543,Đỗ Hải Khoa,nam,1996,Thac si,Quản trị Kinh doanh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,5,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_WB_0626,4.19,2026-03-25
GS_WB_0544,Đỗ Mai Mai,nu,2001,Thac si,Công nghệ thông tin,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,8,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,,,
GS_WB_0545,Dương Bảo An,nu,1998,Ky su,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,4,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,,,
GS_WB_0546,Phạm Hoàng Thu,nu,1995,Cu nhan,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,1,ca_hai,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,,,
GS_WB_0547,Vũ Thị Linh,nu,1996,Ky su,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,4,online,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_WB_0125,4.75,2026-03-10
GS_WB_0548,Bùi Đức Nam,nam,1999,Thac si,Sư phạm Toán,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,8,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_WB_0867,4.79,2026-03-24
GS_WB_0549,Ngô Thanh Trang,nu,1998,Cu nhan,Quản trị Kinh doanh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,5,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,HS_WB_0039,4.29,2026-03-29
GS_WB_0550,Bùi Bảo An,nu,2000,Thac si,Sư phạm Toán,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,3,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0160,4.1,2026-03-18
GS_WB_0551,Dương Hải Huy,nam,2001,Cu nhan,Sư phạm Toán,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,4,ca_hai,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_WB_0133,4.01,2026-03-18
GS_WB_0552,Lê Thanh Trang,nu,2002,Ky su,Công nghệ thông tin,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,1,online,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,,,
GS_WB_0553,Đỗ Trọng Huy,nam,1995,Ky su,Sư phạm Toán,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,3,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_WB_0905,3.86,2026-03-08
GS_WB_0554,Ngô Xuân Thu,nu,1995,Cu nhan,Sư phạm Toán,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,5,online,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_WB_0499,4.74,2026-03-16
GS_WB_0555,Bùi Ngọc Trang,nu,2002,Thac si,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,6,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_WB_0665,4.38,2026-03-10
GS_WB_0556,Dương Thanh Linh,nu,1995,Thac si,Công nghệ thông tin,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,8,ca_hai,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,HS_WB_0990,4.06,2026-03-29
GS_WB_0557,Đỗ Thị An,nu,2000,Thac si,Quản trị Kinh doanh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,3,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,,,
GS_WB_0558,Ngô Ngọc Hân,nu,1995,Cu nhan,Công nghệ thông tin,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,7,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,HS_WB_0642,3.97,2026-03-17
GS_WB_0559,Bùi Thu Trang,nu,2000,Ky su,Ngôn ngữ Anh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,4,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,HS_WB_0332,4.23,2026-03-09
GS_WB_0560,Đỗ Hải Đạt,nam,1995,Thac si,Công nghệ thông tin,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,5,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_WB_0246,4.44,2026-03-26
GS_WB_0561,Lý Xuân Nhung,nu,1995,Cu nhan,Ngôn ngữ Anh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,6,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_WB_0486,4.45,2026-03-09
GS_WB_0562,Đỗ Hoàng An,nu,1999,Cu nhan,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,6,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,200000,HS_WB_0536,3.84,2026-04-01
GS_WB_0563,Trần Xuân An,nu,1998,Ky su,Quản trị Kinh doanh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,5,online,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,180000,,,
GS_WB_0564,Đỗ Đức Khoa,nam,1999,Ky su,Sư phạm Toán,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,5,online,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_WB_0651,3.62,2026-03-06
GS_WB_0565,Hoàng Hồng Trang,nu,2003,Ky su,Công nghệ thông tin,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,6,ca_hai,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,,,
GS_WB_0566,Đỗ Đức Kiệt,nam,2000,Thac si,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,7,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_WB_0701,4.44,2026-03-14
GS_WB_0567,Lý Văn Khoa,nam,1998,Ky su,Công nghệ thông tin,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,6,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0821,4.19,2026-03-14
GS_WB_0568,Đặng Đức Cường,nam,1995,Cu nhan,Ngôn ngữ Anh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,4,ca_hai,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,200000,HS_WB_0030,3.67,2026-03-18
GS_WB_0569,Bùi Bảo Linh,nu,2002,Cu nhan,Công nghệ thông tin,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,5,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0697,3.7,2026-03-15
GS_WB_0570,Trần Hoàng Vy,nu,1998,Ky su,Ngôn ngữ Anh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,5,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,,,
GS_WB_0571,Vũ Hoàng Châu,nu,2000,Cu nhan,Ngôn ngữ Anh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,7,ca_hai,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,,,
GS_WB_0572,Phạm Quang Hùng,nam,2003,Ky su,Sư phạm Toán,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,3,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,200000,,,
GS_WB_0573,Ngô Thái Cường,nam,2000,Ky su,Sư phạm Toán,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,3,ca_hai,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,180000,HS_WB_0298,4.58,2026-03-20
GS_WB_0574,Phạm Đình Kiệt,nam,2001,Thac si,Quản trị Kinh doanh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,6,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_WB_0165,3.94,2026-04-01
GS_WB_0575,Hoàng Trọng Đạt,nam,2000,Cu nhan,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,2,online,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,250000,,,
GS_WB_0576,Đỗ Hải Khoa,nam,1999,Thac si,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,4,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0893,3.61,2026-03-29
GS_WB_0577,Trần Mai Vy,nu,1996,Cu nhan,Quản trị Kinh doanh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,6,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_WB_0201,4.68,2026-03-31
GS_WB_0578,Ngô Hoàng Thảo,nu,2001,Cu nhan,Ngôn ngữ Anh,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,3,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_WB_0441,3.68,2026-03-18
GS_WB_0579,Lê Thái Kiệt,nam,2001,Cu nhan,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,5,ca_hai,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_WB_0184,4.95,2026-03-15
GS_WB_0580,Lý Bảo Linh,nu,1999,Cu nhan,Quản trị Kinh doanh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,5,online,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0390,4.27,2026-03-11
GS_WB_0581,Vũ Đình Phú,nam,2003,Cu nhan,Quản trị Kinh doanh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,8,ca_hai,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_WB_0768,4.37,2026-03-27
GS_WB_0582,Lý Đức Tuấn,nam,2001,Thac si,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,2,ca_hai,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,180000,,,
GS_WB_0583,Lý Minh Phú,nam,1997,Ky su,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,1,online,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_WB_0764,4.14,2026-03-04
GS_WB_0584,Vũ Thu An,nu,1995,Ky su,Sư phạm Toán,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,7,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,180000,,,
GS_WB_0585,Lê Ngọc Mai,nu,1995,Ky su,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,2,online,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_WB_0572,4.83,2026-03-31
GS_WB_0586,Lý Xuân Thu,nu,1997,Ky su,Ngôn ngữ Anh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,1,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,250000,,,
GS_WB_0587,Vũ Đình Kiệt,nam,2000,Cu nhan,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,1,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_WB_0070,4.24,2026-03-23
