ma_hoc_sinh,ho_ten,truong_hoc_ma,truong_hoc_ten,loai_truong,lop_hoc_ma,lop_hoc_ten,cap_hoc,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,hoc_luc,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,hinh_thuc_hoc,muc_tieu_hoc_tap,ngan_sach_toi_da_gio,so_buoi_moi_tuan,trang_thai_nhu_cau,ngay_dang
HS_EX_0591,Nguyễn Ngọc Thu,THPT_CVA,THPT Chu Văn An,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-22
HS_EX_0592,Lý Thái Tuấn,THPT_PN,THPT Phú Nhuận,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-21
HS_EX_0593,Vũ Hải Đức,THPT_TL,THPT Thăng Long,thpt,LOP_06,Lớp 6,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-04-01
HS_EX_0594,Hoàng Hoàng An,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_09,Lớp 9,thcs,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-12
HS_EX_0595,Đặng Hoàng Vy,THPT_MC,THPT Marie Curie,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-09
HS_EX_0596,Vũ Minh Đạt,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_10,Lớp 10,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-04
HS_EX_0597,Dương Thanh Mai,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_12,Lớp 12,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-16
HS_EX_0598,Ngô Xuân Châu,THPT_TPh,THPT Thái Phiên,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-20
HS_EX_0599,Ngô Bảo Thảo,THPT_TPh,THPT Thái Phiên,thpt,LOP_12,Lớp 12,thpt,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-16
HS_EX_0600,Trần Bảo Linh,THPT_MC,THPT Marie Curie,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-06
HS_EX_0601,Hoàng Đình Kiệt,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_10,Lớp 10,thpt,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-14
HS_EX_0602,Đặng Mai Trang,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-06
HS_EX_0603,Nguyễn Thu Châu,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_10,Lớp 10,thpt,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-05
HS_EX_0604,Nguyễn Quang Phú,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-28
HS_EX_0605,Lý Xuân Châu,THPT_ST,THPT Sơn Tây,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-25
HS_EX_0606,Dương Đức Đức,THPT_NT_HN,THPT Nguyễn Trãi - Ba Đình,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-20
HS_EX_0607,Nguyễn Thanh Trang,THPT_GD,THPT Gia Định,thpt,LOP_09,Lớp 9,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-05
HS_EX_0608,Lý Hoàng Hân,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_10,Lớp 10,thpt,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-04
HS_EX_0609,Lý Thị An,THPT_NVT,THPT Nguyễn Văn Trỗi,thpt,LOP_09,Lớp 9,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-05
HS_EX_0610,Vũ Trọng Hùng,THPT_TTT,THPT Tôn Thất Tùng,thpt,LOP_06,Lớp 6,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-31
HS_EX_0611,Nguyễn Đức Đạt,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_06,Lớp 6,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-09
HS_EX_0612,Phạm Hồng Hân,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_06,Lớp 6,thcs,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-04
HS_EX_0613,Trần Thị Nhung,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_12,Lớp 12,thpt,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-29
HS_EX_0614,Nguyễn Ngọc An,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_09,Lớp 9,thcs,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-25
HS_EX_0615,Bùi Trọng Tuấn,THPT_GD,THPT Gia Định,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-07
HS_EX_0616,Vũ Xuân Hân,THPT_HHT,THPT Hoàng Hoa Thám,thpt,LOP_10,Lớp 10,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-31
HS_EX_0617,Ngô Trọng Hùng,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-21
HS_EX_0618,Ngô Mai Vy,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_12,Lớp 12,thpt,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-08
HS_EX_0619,Đỗ Đức Hùng,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_06,Lớp 6,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-19
HS_EX_0620,Lý Ngọc Thảo,THPT_TPh,THPT Thái Phiên,thpt,LOP_09,Lớp 9,thcs,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-10
HS_EX_0621,Đỗ Mai Mai,THPT_DD,THPT Đống Đa,thpt,LOP_06,Lớp 6,thcs,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-12
HS_EX_0622,Trần Mai Thu,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-10
HS_EX_0623,Lê Quang Đức,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_10,Lớp 10,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-08
HS_EX_0624,Lý Minh Phú,THPT_VD,THPT Việt Đức,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-19
HS_EX_0625,Vũ Hữu Phú,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_09,Lớp 9,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-14
HS_EX_0626,Đỗ Minh Kiệt,THPT_TD,THPT Thủ Đức,thpt,LOP_10,Lớp 10,thpt,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-17
HS_EX_0627,Vũ Ngọc An,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_06,Lớp 6,thcs,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-15
HS_EX_0628,Phạm Ngọc Mai,THPT_CG,THPT Cầu Giấy,thpt,LOP_09,Lớp 9,thcs,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-05
HS_EX_0629,Ngô Thị Vy,THPT_NT_HN,THPT Nguyễn Trãi - Ba Đình,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-07
HS_EX_0630,Ngô Thu Thảo,THPT_YH,THPT Yên Hòa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-09
HS_EX_0631,Nguyễn Hoàng Thảo,THPT_KL,THPT Kim Liên,thpt,LOP_06,Lớp 6,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-26
HS_EX_0632,Ngô Mai An,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_06,Lớp 6,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-04-02
HS_EX_0633,Lê Trọng Phú,THPT_DD,THPT Đống Đa,thpt,LOP_06,Lớp 6,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-15
HS_EX_0634,Đỗ Đức Huy,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-19
HS_EX_0635,Đặng Trọng Tuấn,THPT_DD,THPT Đống Đa,thpt,LOP_10,Lớp 10,thpt,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-29
HS_EX_0636,Vũ Thu Thảo,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_12,Lớp 12,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-20
HS_EX_0637,Nguyễn Bảo Thảo,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_10,Lớp 10,thpt,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-29
HS_EX_0638,Lý Đình Hùng,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-18
HS_EX_0639,Lê Hoàng An,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-19
HS_EX_0640,Đặng Xuân Châu,THPT_TL,THPT Thăng Long,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-09
HS_EX_0641,Ngô Hồng Mai,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-09
HS_EX_0642,Trần Bảo Châu,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-26
HS_EX_0643,Lê Minh Nam,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_10,Lớp 10,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-23
HS_EX_0644,Đặng Trọng Kiệt,THPT_VD,THPT Việt Đức,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-11
HS_EX_0645,Hoàng Thanh Thảo,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-21
HS_EX_0646,Dương Quang Nam,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_06,Lớp 6,thcs,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-06
HS_EX_0647,Vũ Thái Kiệt,THPT_MC,THPT Marie Curie,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-17
HS_EX_0648,Hoàng Hoàng Trang,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_10,Lớp 10,thpt,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-18
HS_EX_0649,Dương Bảo Trang,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-23
HS_EX_0650,Vũ Đức Hùng,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-14
HS_EX_0651,Phạm Xuân Hân,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-13
HS_EX_0652,Lê Ngọc Vy,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-09
HS_EX_0653,Nguyễn Văn Phú,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-04-01
HS_EX_0654,Hoàng Mai Hân,THPT_MC,THPT Marie Curie,thpt,LOP_06,Lớp 6,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-11
HS_EX_0655,Hoàng Thị Mai,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-11
HS_EX_0656,Dương Minh Khoa,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-13
HS_EX_0657,Trần Hồng Châu,THPT_KL,THPT Kim Liên,thpt,LOP_06,Lớp 6,thcs,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-15
HS_EX_0658,Đỗ Ngọc Linh,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_10,Lớp 10,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-07
HS_EX_0659,Phạm Đức Kiệt,THPT_CVA,THPT Chu Văn An,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-13
HS_EX_0660,Vũ Hồng Hân,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-23
HS_EX_0661,Đặng Minh Tuấn,THPT_OIK,THPT Ông Ích Khiêm,thpt,LOP_09,Lớp 9,thcs,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-30
HS_EX_0662,Nguyễn Thu Châu,THPT_DA,THPT Đông Anh,thpt,LOP_09,Lớp 9,thcs,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-21
HS_EX_0663,Dương Hữu Kiệt,THPT_TPh,THPT Thái Phiên,thpt,LOP_12,Lớp 12,thpt,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-23
HS_EX_0664,Đỗ Hải Huy,THPT_VD,THPT Việt Đức,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-04-03
HS_EX_0665,Bùi Bảo Nhung,THPT_GD,THPT Gia Định,thpt,LOP_12,Lớp 12,thpt,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-23
HS_EX_0666,Hoàng Bảo Trang,THPT_TP_DN,THPT Trần Phú,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-04-03
